"response status","response time (ms)","url","parent"
"200","945","https://www.plymouthrock.com/blog/happy-holidays/#comment-7721","https://www.plymouthrock.com/blog/happy-holidays/#comment-7721"
"200","1063","https://www.plymouthrock.com/blog/moving-to-no-tax-states/#","https://www.plymouthrock.com/blog/moving-to-no-tax-states/#"
"200","963","https://www.plymouthrock.com/blog/car-breaks-down/#comment-4431","https://www.plymouthrock.com/blog/car-breaks-down/#comment-4431"
"200","879","https://www.plymouthrock.com/blog/your-community/page/2/#","https://www.plymouthrock.com/blog/your-community/page/2/#"
"200","1532","https://pracblog.com/your-safety/page/1/","https://pracblog.com/your-safety/page/1/"
"200","994","https://www.plymouthrock.com/blog/2017-nj-winter-events/#","https://www.plymouthrock.com/blog/2017-nj-winter-events/#"
"200","904","https://www.plymouthrock.com/blog/teen-driving-safety-tips-for-parents/#","https://www.plymouthrock.com/blog/teen-driving-safety-tips-for-parents/#"
"200","932","https://pracblog.com/the-big-secret-to-loving-your-job-as-a-teacher/#main","https://pracblog.com/the-big-secret-to-loving-your-job-as-a-teacher/#main"
"200","895","https://www.plymouthrock.com/blog/new-jerseys-best-dog-friendly-beaches/#comment-263","https://www.plymouthrock.com/blog/new-jerseys-best-dog-friendly-beaches/#comment-263"
"200","905","https://www.plymouthrock.com/blog/safety-tips-for-driving-at-night/","https://www.plymouthrock.com/blog/safety-tips-for-driving-at-night/"
"200","976","https://www.plymouthrock.com/blog/look-temp-drops/#comment-16023","https://www.plymouthrock.com/blog/look-temp-drops/#comment-16023"
"200","902","https://pracblog.com/keep-track-plymouth-rock-car-hacks/","https://pracblog.com/keep-track-plymouth-rock-car-hacks/"
"200","916","https://www.plymouthrock.com/blog/happy-holidays/#comment-7748","https://www.plymouthrock.com/blog/happy-holidays/#comment-7748"
"200","983","https://pracblog.com/your-safety/page/2/#","https://pracblog.com/your-safety/page/2/#"
"200","517","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/new-drivers#","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/new-drivers#"
"200","1114","https://pracblog.com/how-to-obtain-or-replace-your-cars-title/","https://pracblog.com/how-to-obtain-or-replace-your-cars-title/"
"200","486","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/pa-society-physician-assistants","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/pa-society-physician-assistants"
"200","911","https://www.plymouthrock.com/blog/simple-ways-to-help-in-the-aftermath-of-sandy/#main","https://www.plymouthrock.com/blog/simple-ways-to-help-in-the-aftermath-of-sandy/#main"
"200","1019","https://www.plymouthrock.com/blog/how-to-winterize-your-lawnmower/#main","https://www.plymouthrock.com/blog/how-to-winterize-your-lawnmower/#main"
"200","465","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/warren-county-community-college#","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/warren-county-community-college#"
"200","914","https://pracblog.com/beast-inside-your-car/#","https://pracblog.com/beast-inside-your-car/#"
"200","914","https://www.plymouthrock.com/blog/happy-holidays/#comment-7741","https://www.plymouthrock.com/blog/happy-holidays/#comment-7741"
"200","1650","https://www.plymouthrock.com/blog/poll-decorate-clear-multicolor-lights/#","https://www.plymouthrock.com/blog/poll-decorate-clear-multicolor-lights/#"
"200","934","https://www.plymouthrock.com/blog/happy-holidays/#comment-7736","https://www.plymouthrock.com/blog/happy-holidays/#comment-7736"
"200","1027","https://www.plymouthrock.com/blog/happy-holidays/#comment-7738","https://www.plymouthrock.com/blog/happy-holidays/#comment-7738"
"200","957","https://pracblog.com/congratulations-newest-high-school-hero-pittsfields-lucas-benjamin/","https://pracblog.com/congratulations-newest-high-school-hero-pittsfields-lucas-benjamin/"
"200","909","https://pracblog.com/millennials-are-better-drivers/#","https://pracblog.com/millennials-are-better-drivers/#"
"200","482","https://www.plymouthrock.com/about/newsroom/press-releases/official-auto-insurance-program-benefiting-patriots-fans","https://www.plymouthrock.com/about/newsroom/press-releases/official-auto-insurance-program-benefiting-patriots-fans"
"200","1093","https://pracblog.com/household-items-you-never-clean/#comment-9487","https://pracblog.com/household-items-you-never-clean/#comment-9487"
"200","910","https://www.plymouthrock.com/blog/plymouth-rock-the-future-of-parking-is-here-and-its-folded/#main","https://www.plymouthrock.com/blog/plymouth-rock-the-future-of-parking-is-here-and-its-folded/#main"
"200","1109","https://pracblog.com/holding-winter-games-prep-cold/","https://pracblog.com/holding-winter-games-prep-cold/"
"200","1027","https://pracblog.com/10-thanksgiving-recipes-travel-well/","https://pracblog.com/10-thanksgiving-recipes-travel-well/"
"200","918","https://pracblog.com/hurricane-sandy-threatens-new-jersey-with-frankenstorm/#","https://pracblog.com/hurricane-sandy-threatens-new-jersey-with-frankenstorm/#"
"200","909","https://pracblog.com/tips-for-buying-a-new-car/#","https://pracblog.com/tips-for-buying-a-new-car/#"
"200","1067","https://www.plymouthrock.com/blog/happy-holidays/#comment-7730","https://www.plymouthrock.com/blog/happy-holidays/#comment-7730"
"200","928","https://www.plymouthrock.com/blog/happy-holidays/#comment-7732","https://www.plymouthrock.com/blog/happy-holidays/#comment-7732"
"200","934","https://www.plymouthrock.com/blog/happy-holidays/#comment-7731","https://www.plymouthrock.com/blog/happy-holidays/#comment-7731"
"200","473","https://www.plymouthrock.com/insurance/nj-teachers/get-quote","https://www.plymouthrock.com/insurance/nj-teachers/get-quote"
"200","987","https://pracblog.com/home-warranty-versus-home-insurance/","https://pracblog.com/home-warranty-versus-home-insurance/"
"200","1038","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10905","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10905"
"200","561","https://www.plymouthrock.com/resource-center/ma-insurance-guides/ma-ereminders","https://www.plymouthrock.com/resource-center/ma-insurance-guides/ma-ereminders"
"200","888","https://www.plymouthrock.com/blog/4-things-to-ask-your-prudential-agent/#","https://www.plymouthrock.com/blog/4-things-to-ask-your-prudential-agent/#"
"200","1034","https://pracblog.com/10-holiday-songs-fav/#","https://pracblog.com/10-holiday-songs-fav/#"
"200","928","https://www.plymouthrock.com/blog/plymouth-rock-texts-wrecks/","https://www.plymouthrock.com/blog/plymouth-rock-texts-wrecks/"
"200","466","https://www.plymouthrock.com/insurance/auto/discounts#","https://www.plymouthrock.com/insurance/auto/discounts#"
"200","945","https://pracblog.com/fight-winter-blues-things-around-boston-winter/","https://pracblog.com/fight-winter-blues-things-around-boston-winter/"
"200","1003","https://pracblog.com/my-car-has-a-recall-notice-now-what/#","https://pracblog.com/my-car-has-a-recall-notice-now-what/#"
"200","1013","https://www.plymouthrock.com/blog/get-home-safe-postgame-strategy/","https://www.plymouthrock.com/blog/get-home-safe-postgame-strategy/"
"200","919","https://pracblog.com/silencing-screech-tips-to-make-brakes-last-longer/#main","https://pracblog.com/silencing-screech-tips-to-make-brakes-last-longer/#main"
"200","963","https://www.plymouthrock.com/blog/your-home/page/2/#main","https://www.plymouthrock.com/blog/your-home/page/2/#main"
"200","975","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10914","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10914"
"200","466","https://www.plymouthrock.com/about/newsroom/press-releases/plymouth-rock-recognizes-top-independent-agents-with-circle-of-excellence-awards-2015#","https://www.plymouthrock.com/about/newsroom/press-releases/plymouth-rock-recognizes-top-independent-agents-with-circle-of-excellence-awards-2015#"
"200","848","https://www.plymouthrock.com/blog/your-assurance/page/8/#main","https://www.plymouthrock.com/blog/your-assurance/page/8/#main"
"200","1080","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10913","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10913"
"200","1072","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10912","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10912"
"200","1029","https://pracblog.com/tag/video/#main","https://pracblog.com/tag/video/#main"
"200","957","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10911","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10911"
"200","963","https://pracblog.com/look-before-you-lock/#main","https://pracblog.com/look-before-you-lock/#main"
"200","911","https://pracblog.com/driving-with-crash-avoidance-technology/#","https://pracblog.com/driving-with-crash-avoidance-technology/#"
"200","1089","https://www.plymouthrock.com/blog/would-you-trust-a-self-driving-car/#main","https://www.plymouthrock.com/blog/would-you-trust-a-self-driving-car/#main"
"200","548","https://www.plymouthrock.com/resource-center","https://www.plymouthrock.com/resource-center"
"200","1103","https://pracblog.com/destination-nj-allaire-state-park/#","https://pracblog.com/destination-nj-allaire-state-park/#"
"200","1004","https://www.plymouthrock.com/blog/miracle-on-main-street-rebuilding-manasquan-nj/#","https://www.plymouthrock.com/blog/miracle-on-main-street-rebuilding-manasquan-nj/#"
"200","900","https://www.plymouthrock.com/blog/how-to-handle-your-finances-if-you-win-the-lottery/#main","https://www.plymouthrock.com/blog/how-to-handle-your-finances-if-you-win-the-lottery/#main"
"200","327","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/louis-palomeque#","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/louis-palomeque#"
"200","905","https://pracblog.com/how-to-land-a-midyear-teaching-jobs-in-nj/#main","https://pracblog.com/how-to-land-a-midyear-teaching-jobs-in-nj/#main"
"200","505","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/burlington-county-college","https://www.plymouthrock.com/insurance/ways-to-save/group-discounts/burlington-county-college"
"200","1015","https://www.plymouthrock.com/blog/the-promise-of-big-money/#comments","https://www.plymouthrock.com/blog/the-promise-of-big-money/#comments"
"200","468","https://www.plymouthrock.com/insurance/home/coverage","https://www.plymouthrock.com/insurance/home/coverage"
"200","911","https://pracblog.com/helping-save-animals-displaced-by-superstorm-sandy/#main","https://pracblog.com/helping-save-animals-displaced-by-superstorm-sandy/#main"
"200","932","https://pracblog.com/things-to-do-at-the-delaware-water-gap/#","https://pracblog.com/things-to-do-at-the-delaware-water-gap/#"
"200","956","https://www.plymouthrock.com/blog/happy-holidays/#comment-7751","https://www.plymouthrock.com/blog/happy-holidays/#comment-7751"
"200","914","https://pracblog.com/easy-way-to-learn-how-to-parallel-park/#","https://pracblog.com/easy-way-to-learn-how-to-parallel-park/#"
"200","935","https://pracblog.com/school-bus-safety-101/","https://pracblog.com/school-bus-safety-101/"
"200","1322","https://pracblog.com/8-tips-cleaning-gutters/#comment-50834","https://pracblog.com/8-tips-cleaning-gutters/#comment-50834"
"200","477","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/direct-car-insurance-quotes","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/direct-car-insurance-quotes"
"200","888","https://www.plymouthrock.com/blog/4-sure-fire-ways-productive-new-year/#comment-8405","https://www.plymouthrock.com/blog/4-sure-fire-ways-productive-new-year/#comment-8405"
"200","896","https://www.plymouthrock.com/blog/pass-hockey-quiz-prove-youre-no-hoser/#","https://www.plymouthrock.com/blog/pass-hockey-quiz-prove-youre-no-hoser/#"
"200","942","https://pracblog.com/make-a-splash-5-water-safety-tips-for-summer-fun/#","https://pracblog.com/make-a-splash-5-water-safety-tips-for-summer-fun/#"
"200","953","https://pracblog.com/six-ways-great-fathers-day/#main","https://pracblog.com/six-ways-great-fathers-day/#main"
"200","882","https://www.plymouthrock.com/blog/tag/article/page/21/#main","https://www.plymouthrock.com/blog/tag/article/page/21/#main"
"200","1222","https://pracblog.com/auto-theft-prevention-101/#comment-11033","https://pracblog.com/auto-theft-prevention-101/#comment-11033"
"200","473","https://www.plymouthrock.com/resource-center/nj-insurance-guides/home/quotes","https://www.plymouthrock.com/resource-center/nj-insurance-guides/home/quotes"
"200","926","https://www.plymouthrock.com/blog/national-nurses-week/#","https://www.plymouthrock.com/blog/national-nurses-week/#"
"200","820","https://www.plymouthrock.com/blog/tag/video/","https://www.plymouthrock.com/blog/tag/video/"
"200","901","https://www.plymouthrock.com/blog/need-spring-homeowners-insurance-checkup/","https://www.plymouthrock.com/blog/need-spring-homeowners-insurance-checkup/"
"200","930","https://www.plymouthrock.com/blog/happy-holidays/#comment-7784","https://www.plymouthrock.com/blog/happy-holidays/#comment-7784"
"200","940","https://www.plymouthrock.com/blog/pet-safety-tips-for-your-car-and-home/#comment-450","https://www.plymouthrock.com/blog/pet-safety-tips-for-your-car-and-home/#comment-450"
"200","1001","https://www.plymouthrock.com/blog/getting-best-car-battery/#main","https://www.plymouthrock.com/blog/getting-best-car-battery/#main"
"200","1478","https://pracblog.com/destination-nj-howlin-lakota-wolf-preserve/","https://pracblog.com/destination-nj-howlin-lakota-wolf-preserve/"
"200","1026","https://pracblog.com/moving-to-no-tax-states/#","https://pracblog.com/moving-to-no-tax-states/#"
"200","922","https://pracblog.com/12-haunted-houses-guaranteed-make-scream/","https://pracblog.com/12-haunted-houses-guaranteed-make-scream/"
"200","878","https://pracblog.com/your-home/page/8/#","https://pracblog.com/your-home/page/8/#"
"200","11","http://www.pilgrimins.com/about-us/careers/benefits","http://www.pilgrimins.com/about-us/careers/benefits"
"200","1066","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10903","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10903"
"200","917","https://www.plymouthrock.com/blog/avoid-at-gas-stations/#main","https://www.plymouthrock.com/blog/avoid-at-gas-stations/#main"
"200","1006","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10901","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10901"
"200","954","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10900","https://pracblog.com/hide-your-stuff-at-the-beach/#comment-10900"
"200","886","https://www.plymouthrock.com/blog/people-stressed-holiday-driving/","https://www.plymouthrock.com/blog/people-stressed-holiday-driving/"
"200","1041","https://pracblog.com/4-things-to-ask-your-prudential-agent/#comments","https://pracblog.com/4-things-to-ask-your-prudential-agent/#comments"
"200","1023","https://pracblog.com/what-to-expect-after-a-kitchen-fire/#","https://pracblog.com/what-to-expect-after-a-kitchen-fire/#"
"200","489","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/what-affects-car-insurance-rates#","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/what-affects-car-insurance-rates#"
"200","1161","https://pracblog.com/top-seven-reasons-celebrate-national-garlic-day/#","https://pracblog.com/top-seven-reasons-celebrate-national-garlic-day/#"
"200","1087","https://www.plymouthrock.com/blog/tag/article/page/32/#","https://www.plymouthrock.com/blog/tag/article/page/32/#"
"200","2083","https://www.plymouthrock.com/blog/finding-the-right-balance-for-national-nutrition-month/","https://www.plymouthrock.com/blog/finding-the-right-balance-for-national-nutrition-month/"
"200","1024","https://www.plymouthrock.com/blog/prepared-spring-weather/#","https://www.plymouthrock.com/blog/prepared-spring-weather/#"
"200","189","http://www.pateachersquote.com","http://www.pateachersquote.com"
"200","860","https://www.plymouthrock.com/blog/five-cool-cars-love-tv-history/#","https://www.plymouthrock.com/blog/five-cool-cars-love-tv-history/#"
"200","893","https://www.plymouthrock.com/blog/10-holiday-songs-fav/#comment-630","https://www.plymouthrock.com/blog/10-holiday-songs-fav/#comment-630"
"200","466","https://www.plymouthrock.com/claims/services/crashbusters#_msocom_1","https://www.plymouthrock.com/claims/services/crashbusters#_msocom_1"
"200","510","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/actions-that-raise-insurance","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/actions-that-raise-insurance"
"200","971","https://pracblog.com/small-business-week/#","https://pracblog.com/small-business-week/#"
"200","900","https://pracblog.com/go-green-for-spring/#","https://pracblog.com/go-green-for-spring/#"
"200","54","https://www.plymouthrock.com/prudential/prudential-agents-middlesex-county/kriss-narula","https://www.plymouthrock.com/prudential/prudential-agents-middlesex-county/kriss-narula"
"200","1092","https://www.plymouthrock.com/blog/pack-a-car-for-camping/#main","https://www.plymouthrock.com/blog/pack-a-car-for-camping/#main"
"200","981","https://www.plymouthrock.com/blog/future-car-technology/#main","https://www.plymouthrock.com/blog/future-car-technology/#main"
"200","467","https://www.plymouthrock.com/insurance/by-state#","https://www.plymouthrock.com/insurance/by-state#"
"200","1111","https://www.plymouthrock.com/blog/insuring-your-rental-car/","https://www.plymouthrock.com/blog/insuring-your-rental-car/"
"200","1004","https://pracblog.com/your-safety/page/9/","https://pracblog.com/your-safety/page/9/"
"200","887","https://www.plymouthrock.com/blog/nj-carjacking-reaches-epidemic-proportions/#main","https://www.plymouthrock.com/blog/nj-carjacking-reaches-epidemic-proportions/#main"
"200","887","https://www.plymouthrock.com/blog/falling-new-jersey-gas-prices/#comments","https://www.plymouthrock.com/blog/falling-new-jersey-gas-prices/#comments"
"200","575","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/comprehensive","https://www.plymouthrock.com/resource-center/pa-insurance-guides/auto/comprehensive"
"200","1183","https://pracblog.com/keep-track-plymouth-rock-car-hacks/#main","https://pracblog.com/keep-track-plymouth-rock-car-hacks/#main"
"200","364","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/kathy-renella#","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/kathy-renella#"
"200","913","https://www.plymouthrock.com/blog/tag/article/page/45/#","https://www.plymouthrock.com/blog/tag/article/page/45/#"
"200","891","https://www.plymouthrock.com/blog/new-job-tax-forms/#main","https://www.plymouthrock.com/blog/new-job-tax-forms/#main"
"200","905","https://www.plymouthrock.com/blog/technology-for-teen-drivers/#main","https://www.plymouthrock.com/blog/technology-for-teen-drivers/#main"
"200","1006","https://pracblog.com/family-business-succession-planning/#","https://pracblog.com/family-business-succession-planning/#"
"200","1008","https://pracblog.com/10-tips-help-prevent-flat-tire/#main","https://pracblog.com/10-tips-help-prevent-flat-tire/#main"
"200","972","https://pracblog.com/5-ways-eat-better/#comments","https://pracblog.com/5-ways-eat-better/#comments"
"200","1004","https://www.plymouthrock.com/blog/ultimate-pre-vacation-home-checklist/#","https://www.plymouthrock.com/blog/ultimate-pre-vacation-home-checklist/#"
"200","928","https://pracblog.com/destination-nj-visiting-liberty-state-park/#main","https://pracblog.com/destination-nj-visiting-liberty-state-park/#main"
"200","903","https://pracblog.com/keep-your-distance-from-aggressive-drivers/","https://pracblog.com/keep-your-distance-from-aggressive-drivers/"
"200","1063","https://pracblog.com/your-safety/page/8/","https://pracblog.com/your-safety/page/8/"
"200","1009","https://www.plymouthrock.com/blog/preventing-frozen-pipes-as-temperatures-plummet/#comment-7945","https://www.plymouthrock.com/blog/preventing-frozen-pipes-as-temperatures-plummet/#comment-7945"
"200","1084","https://pracblog.com/winter-games-bingo/#","https://pracblog.com/winter-games-bingo/#"
"200","387","https://www.plymouthrock.com/resource-center/insurance-101/get-home-safe-faq#ccbe74e809542510VgnVCM100000510115acRCRD","https://www.plymouthrock.com/resource-center/insurance-101/get-home-safe-faq#ccbe74e809542510VgnVCM100000510115acRCRD"
"200","1330","https://www.plymouthrock.com/blog/preventing-frozen-pipes-as-temperatures-plummet/#comment-7944","https://www.plymouthrock.com/blog/preventing-frozen-pipes-as-temperatures-plummet/#comment-7944"
"200","759","https://www.plymouthrock.com/blog/your-drive/page/14/#","https://www.plymouthrock.com/blog/your-drive/page/14/#"
"200","867","https://www.plymouthrock.com/blog/ten-tips-beat-the-winter-blues/#","https://www.plymouthrock.com/blog/ten-tips-beat-the-winter-blues/#"
"200","504","https://www.plymouthrock.com/resource-center/nj-insurance-guides/how-to-cancel-your-car-insurance","https://www.plymouthrock.com/resource-center/nj-insurance-guides/how-to-cancel-your-car-insurance"
"200","997","https://pracblog.com/how-to-program-emergency-contacts-in-your-iphone/#","https://pracblog.com/how-to-program-emergency-contacts-in-your-iphone/#"
"200","959","https://pracblog.com/your-safety/page/7/","https://pracblog.com/your-safety/page/7/"
"200","507","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/new-drivers","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/new-drivers"
"200","2674","https://pracblog.com/how-to-ask-for-money-as-a-wedding-gift/","https://pracblog.com/how-to-ask-for-money-as-a-wedding-gift/"
"200","999","https://pracblog.com/doi-consumer-alert-ride-car-sharing-services/#","https://pracblog.com/doi-consumer-alert-ride-car-sharing-services/#"
"200","1001","https://www.plymouthrock.com/blog/14-useful-outdoor-tools-homeowners-should-have/#comments","https://www.plymouthrock.com/blog/14-useful-outdoor-tools-homeowners-should-have/#comments"
"200","491","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/hits-your-parked-car#","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/hits-your-parked-car#"
"200","911","https://www.plymouthrock.com/blog/beaches-visit-connecticut/#","https://www.plymouthrock.com/blog/beaches-visit-connecticut/#"
"200","33","http://www.pilgrimins.com/client-services/business-outsourcing-solutions","http://www.pilgrimins.com/client-services/business-outsourcing-solutions"
"200","878","https://www.plymouthrock.com/blog/snow-day-survival-tips-that-are-borderline-genius/#","https://www.plymouthrock.com/blog/snow-day-survival-tips-that-are-borderline-genius/#"
"200","921","https://pracblog.com/enjoy-holidays-shattering-stress/#main","https://pracblog.com/enjoy-holidays-shattering-stress/#main"
"200","1143","https://pracblog.com/does-my-ac-really-affect-my-gas-mileage/#comment-34660","https://pracblog.com/does-my-ac-really-affect-my-gas-mileage/#comment-34660"
"200","922","https://pracblog.com/prepared-spring-weather/#","https://pracblog.com/prepared-spring-weather/#"
"200","482","https://www.plymouthrock.com/insurance/home/discounts","https://www.plymouthrock.com/insurance/home/discounts"
"200","931","https://pracblog.com/household-items-you-never-clean/#main","https://pracblog.com/household-items-you-never-clean/#main"
"200","915","https://www.plymouthrock.com/blog/car-theft-prevention-tips/#","https://www.plymouthrock.com/blog/car-theft-prevention-tips/#"
"200","491","https://www.plymouthrock.com/resource-center/ma-insurance-guides/auto/insure-new-car","https://www.plymouthrock.com/resource-center/ma-insurance-guides/auto/insure-new-car"
"200","887","https://pracblog.com/your-safety/page/6/","https://pracblog.com/your-safety/page/6/"
"200","49","https://www.plymouthrock.com/prudential/prudential-agents-union-county/jordan-toma#","https://www.plymouthrock.com/prudential/prudential-agents-union-county/jordan-toma#"
"200","907","https://www.plymouthrock.com/blog/drivingfriend/#","https://www.plymouthrock.com/blog/drivingfriend/#"
"200","486","https://www.plymouthrock.com/insurance/nj-teachers/homeowners-insurance-for-teachers#","https://www.plymouthrock.com/insurance/nj-teachers/homeowners-insurance-for-teachers#"
"200","1003","https://pracblog.com/celebrate-name-car-day/","https://pracblog.com/celebrate-name-car-day/"
"200","477","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/compare","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/compare"
"200","361","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/gerry-wilson","https://www.plymouthrock.com/resource-center/nj-insurance-guides/local-leadership/gerry-wilson"
"200","913","https://www.plymouthrock.com/blog/like-new-jersey-teacher-day/#comments","https://www.plymouthrock.com/blog/like-new-jersey-teacher-day/#comments"
"200","1446","https://pracblog.com/congratulations-jack-dion-becoming-high-school-hero/#main","https://pracblog.com/congratulations-jack-dion-becoming-high-school-hero/#main"
"200","923","https://www.plymouthrock.com/blog/3-tips-for-a-better-nights-sleep/#","https://www.plymouthrock.com/blog/3-tips-for-a-better-nights-sleep/#"
"200","1076","https://www.plymouthrock.com/blog/historic-northeast-lighthouses/#main","https://www.plymouthrock.com/blog/historic-northeast-lighthouses/#main"
"200","956","https://pracblog.com/ultimate-pre-vacation-home-checklist/#main","https://pracblog.com/ultimate-pre-vacation-home-checklist/#main"
"200","924","https://pracblog.com/2017-nj-winter-events/#main","https://pracblog.com/2017-nj-winter-events/#main"
"200","1328","https://pracblog.com/your-safety/page/5/","https://pracblog.com/your-safety/page/5/"
"200","482","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/driving-under-the-influence#","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/driving-under-the-influence#"
"200","481","https://www.plymouthrock.com/resource-center/insurance-101/vehicle-recalls#","https://www.plymouthrock.com/resource-center/insurance-101/vehicle-recalls#"
"200","928","https://www.plymouthrock.com/blog/your-home/page/9/","https://www.plymouthrock.com/blog/your-home/page/9/"
"200","924","https://www.plymouthrock.com/blog/tag/article/page/12/#main","https://www.plymouthrock.com/blog/tag/article/page/12/#main"
"200","975","https://pracblog.com/does-my-ac-really-affect-my-gas-mileage/#comment-33348","https://pracblog.com/does-my-ac-really-affect-my-gas-mileage/#comment-33348"
"200","508","https://www.plymouthrock.com/resource-center/pa-insurance-guides/home/coverage","https://www.plymouthrock.com/resource-center/pa-insurance-guides/home/coverage"
"200","560","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/hurricane-damage","https://www.plymouthrock.com/resource-center/nj-insurance-guides/auto/hurricane-damage"
"200","915","https://pracblog.com/war-distracted-driving-vehicle-vehicle-communication/#main","https://pracblog.com/war-distracted-driving-vehicle-vehicle-communication/#main"
"200","1271","https://www.plymouthrock.com/blog/who-will-win-the-big-game-vote-now/#main","https://www.plymouthrock.com/blog/who-will-win-the-big-game-vote-now/#main"
"200","369","https://www.plymouthrock.com/resource-center/faq#f10fc2e840582510VgnVCM100000510115acRCRD","https://www.plymouthrock.com/resource-center/faq#f10fc2e840582510VgnVCM100000510115acRCRD"
"200","970","https://www.plymouthrock.com/blog/an-expert-explains-section-199a-of-the-new-tax-law/","https://www.plymouthrock.com/blog/an-expert-explains-section-199a-of-the-new-tax-law/"
"200","935","https://pracblog.com/benefits-defensive-driving-course/#comments","https://pracblog.com/benefits-defensive-driving-course/#comments"
"200","1039","https://www.plymouthrock.com/blog/happy-holidays/#comment-7702","https://www.plymouthrock.com/blog/happy-holidays/#comment-7702"
